"Study_old","Study","ID","Description","NES","pvalue","p.adjust","GeneRatio","BgRatio","geneID","geneName","Count","BG","Freq","total_study","celltype","regulators","-log10(Padj)","Study_1","Study_2","Cell_line"
"MHCregulators_2021_Immunity_Dersh_SUDHL5pos100","2021_Immunity_Dersh_SUDHL5","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","REGULATION OF MYELOID CELL 
DIFFERENTIATION",21.5821132338726,0.000567015061999946,0.0348939545435534,"6/85","209/17332","677/55294/4067/11143/567/4850","ZFP36L1/FBXW7/LYN/KAT7/B2M/CNOT4",6,209,1,11,"MHCregulators","pos",1.45724980902362,"2021_Immunity_Dersh_SUDHL5","2021_Immunity_Dersh_SUDHL5","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_SUDHL5pos100","2021_Immunity_Dersh_SUDHL5","KEGG_hsa05203","Viral carcinogenesis",26.6076238779435,0.000499064044332953,0.0341751153047248,"6/85","204/17332","27044/3106/8841/51564/7337/4067","SND1/HLA-B/HDAC3/HDAC7/UBE3A/LYN",6,204,1,11,"MHCregulators","pos",1.46629001147495,"2021_Immunity_Dersh_SUDHL5","2021_Immunity_Dersh_SUDHL5","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_SUDHL5pos100","2021_Immunity_Dersh_SUDHL5","REACTOME_5607761","Dectin-1 mediated noncanonical NF-kB 
signaling",17.0064217108134,0.000213108256364623,0.0203061724278863,"4/85","60/17332","5971/9020/1147/5707","RELB/MAP3K14/CHUK/PSMD1",4,60,1,11,"MHCregulators","pos",1.69237193036691,"2021_Immunity_Dersh_SUDHL5","2021_Immunity_Dersh_SUDHL5","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_SUDHL5pos100","2021_Immunity_Dersh_SUDHL5","REACTOME_5676590","NIK-->noncanonical NF-kB signaling",17.0064217108134,0.000199642998060294,0.0199742819559324,"4/85","59/17332","5971/9020/1147/5707","RELB/MAP3K14/CHUK/PSMD1",4,59,1,11,"MHCregulators","pos",1.69952882393794,"2021_Immunity_Dersh_SUDHL5","2021_Immunity_Dersh_SUDHL5","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04064","NF-kappa B signaling pathway",16.1570302582475,1.05145208551298e-06,0.000265491651592027,"7/89","104/17332","5579/3654/3551/84433/10892/8517/4615","PRKCB/IRAK1/IKBKB/CARD11/MALT1/IKBKG/MYD88",7,104,2,13,"MHCregulators","neg",3.57594913079539,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05132","Salmonella infection",16.0948924947461,5.87147590332241e-08,3.95346044157042e-05,"11/89","249/17332","3654/11035/3551/54106/64601/8517/10094/4615/10382/127829/3326","IRAK1/RIPK3/IKBKB/TLR9/VPS16/IKBKG/ARPC3/MYD88/TUBB4A/ARL8A/HSP90AB1",11,249,2,13,"MHCregulators","neg",4.40302260240679,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","REACTOME_168638","NOD1/2 Signaling Pathway",9.98005230696022,0.000896326972325111,0.0270235893148765,"3/89","37/17332","3654/3551/8517","IRAK1/IKBKB/IKBKG",3,37,2,13,"MHCregulators","neg",1.56825696781889,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","REACTOME_445989","TAK1 activates NFkB by 
phosphorylation and activation of 
IKKs complex",9.98005230696022,0.000638786148057536,0.021505800317937,"3/89","33/17332","3654/3551/8517","IRAK1/IKBKB/IKBKG",3,33,2,13,"MHCregulators","neg",1.66744439095242,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","REACTOME_5357905","Regulation of TNFR1 signaling",8.79282077376613,0.000896326972325111,0.0270235893148765,"3/89","37/17332","3551/8517/10616","IKBKB/IKBKG/RBCK1",3,37,2,13,"MHCregulators","neg",1.56825696781889,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","REACTOME_5603029","IkBA variant leads to 
EDA-ID",7.90302196361354,0.000538450148086748,0.0184350728666988,"2/89","7/17332","3551/8517","IKBKB/IKBKG",2,7,2,13,"MHCregulators","neg",1.73435514145669,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","REACTOME_8951936","RUNX3 regulates p14-ARF",7.72280326385545,0.0011423017144889,0.0316088967570902,"2/89","10/17332","6046/865","BRD2/CBFB",2,10,2,13,"MHCregulators","neg",1.50019066204303,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","BIOCARTA_IL1R_PATHWAY","IL1R PATHWAY",8.17800444407633,0.000530189004056559,0.0184350728666988,"3/89","31/17332","3654/3551/4615","IRAK1/IKBKB/MYD88",3,31,1,13,"MHCregulators","neg",1.73435514145669,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","BIOCARTA_NFKB_PATHWAY","NFKB PATHWAY",8.56257879221476,0.000162806783492313,0.00996574856528703,"3/89","21/17332","3551/8517/4615","IKBKB/IKBKG/MYD88",3,21,1,13,"MHCregulators","neg",2.00149007422756,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","BIOCARTA_SRCRPTP_PATHWAY","SRCRPTP PATHWAY",10.4259729653245,2.0963233995195e-05,0.00264660829189337,"3/89","11/17332","5579/1445/64601","PRKCB/CSK/VPS16",3,11,1,13,"MHCregulators","neg",2.57731033117979,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","BIOCARTA_TOLL_PATHWAY","TOLL PATHWAY",8.56257879221476,0.000277393765421105,0.0127348955943326,"3/89","25/17332","3551/8517/4615","IKBKB/IKBKG/MYD88",3,25,1,13,"MHCregulators","neg",1.89500461120222,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","ANTIGEN RECEPTOR MEDIATED SIGNALING 
PATHWAY",16.6941975060451,0.000217579172911068,0.0112631142335595,"7/89","237/17332","5579/1445/3551/84433/10892/8517/10616","PRKCB/CSK/IKBKB/CARD11/MALT1/IKBKG/RBCK1",7,237,1,13,"MHCregulators","neg",1.94834151113195,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_B_CELL_ACTIVATION","B CELL ACTIVATION",16.1370110326693,0.00151692347666425,0.039284428498228,"7/89","329/17332","5579/1054/96459/359948/84433/10892/54106","PRKCB/CEBPG/FNIP1/IRF2BP2/CARD11/MALT1/TLR9",7,329,1,13,"MHCregulators","neg",1.40577956049978,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_B_CELL_DIFFERENTIATION","B CELL DIFFERENTIATION",14.0829160151207,9.04506207686594e-05,0.0067670464426923,"6/89","142/17332","1054/96459/359948/84433/10892/54106","CEBPG/FNIP1/IRF2BP2/CARD11/MALT1/TLR9",6,142,1,13,"MHCregulators","neg",2.16960084291423,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_IMMATURE_B_CELL_DIFFERENTIATION","IMMATURE B CELL DIFFERENTIATION",6.53622454976279,0.0013914880434875,0.0369842874716415,"2/89","11/17332","96459/359948","FNIP1/IRF2BP2",2,11,1,13,"MHCregulators","neg",1.43198274387069,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY","INTERLEUKIN 1 MEDIATED SIGNALING 
PATHWAY",8.17800444407633,0.000480659478744445,0.0173380740547103,"3/89","30/17332","3654/3551/4615","IRAK1/IKBKB/MYD88",3,30,1,13,"MHCregulators","neg",1.76099914641379,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","I KAPPAB KINASE NF 
KAPPAB SIGNALING",20.3313384735034,2.55129294161156e-07,9.84195777710537e-05,"11/89","288/17332","5966/5579/3654/11035/3551/84433/10892/54106/8517/4615/10616","REL/PRKCB/IRAK1/RIPK3/IKBKB/CARD11/MALT1/TLR9/IKBKG/MYD88/RBCK1",11,288,1,13,"MHCregulators","neg",4.0069185024608,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_MYD88_DEPENDENT_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY","MYD88 DEPENDENT TOLL LIKE 
RECEPTOR SIGNALING PATHWAY",7.80960438571384,0.000245014541691551,0.0120714481516325,"3/89","24/17332","3654/54106/4615","IRAK1/TLR9/MYD88",3,24,1,13,"MHCregulators","neg",1.91824062662701,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_BY_COMPETITIVE_PROMOTER_BINDING","NEGATIVE REGULATION OF TRANSCRIPTION 
BY COMPETITIVE PROMOTER BINDING",7.5070410106127,0.0011423017144889,0.0316088967570902,"2/89","10/17332","79365/1385","BHLHE41/CREB1",2,10,1,13,"MHCregulators","neg",1.50019066204303,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_NIK_NF_KAPPAB_SIGNALING","NIK NF KAPPAB SIGNALING",14.175557782285,9.77139924920085e-05,0.00704936660120918,"6/89","144/17332","5966/3654/11035/10892/54106/10616","REL/IRAK1/RIPK3/MALT1/TLR9/RBCK1",6,144,1,13,"MHCregulators","neg",2.15184990342812,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_PEPTIDYL_SERINE_MODIFICATION","PEPTIDYL SERINE MODIFICATION",18.3848091260255,0.000344842775688535,0.0145121334768925,"8/89","338/17332","5062/5579/96459/23049/3551/11235/51719/3326","PAK2/PRKCB/FNIP1/SMG1/IKBKB/PDCD10/CAB39/HSP90AB1",8,338,1,13,"MHCregulators","neg",1.83826873579588,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","POSITIVE REGULATION OF ANTIGEN 
RECEPTOR MEDIATED SIGNALING PATHWAY",10.5655487089686,0.000312413687734937,0.0140239033161016,"3/89","26/17332","5579/84433/8517","PRKCB/CARD11/IKBKG",3,26,1,13,"MHCregulators","neg",1.85313109102638,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY","POSITIVE REGULATION OF DNA 
BINDING TRANSCRIPTION FACTOR ACTIVITY",20.8162208884217,1.06343431744567e-07,5.37034330310063e-05,"11/89","264/17332","5579/1054/3654/11035/3551/84433/10892/54106/8517/4615/10616","PRKCB/CEBPG/IRAK1/RIPK3/IKBKB/CARD11/MALT1/TLR9/IKBKG/MYD88/RBCK1",11,264,1,13,"MHCregulators","neg",4.26999795082249,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING","POSITIVE REGULATION OF I 
KAPPAB KINASE NF KAPPAB 
SIGNALING",18.6390592395783,4.29646149762997e-08,3.95346044157042e-05,"10/89","188/17332","5966/5579/3654/3551/84433/10892/54106/8517/4615/10616","REL/PRKCB/IRAK1/IKBKB/CARD11/MALT1/TLR9/IKBKG/MYD88/RBCK1",10,188,1,13,"MHCregulators","neg",4.40302260240679,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY","POSITIVE REGULATION OF NF 
KAPPAB TRANSCRIPTION FACTOR ACTIVITY",19.4439921277204,6.37381900645338e-09,1.28751143930358e-05,"10/89","154/17332","5579/3654/11035/3551/84433/10892/54106/8517/4615/10616","PRKCB/IRAK1/RIPK3/IKBKB/CARD11/MALT1/TLR9/IKBKG/MYD88/RBCK1",10,154,1,13,"MHCregulators","neg",4.89024890364261,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY","POSITIVE REGULATION OF PROTEIN 
KINASE ACTIVITY",21.2888207560653,3.60530875413607e-05,0.00380681247573544,"10/89","397/17332","5062/3654/11035/1445/10892/54106/1839/11235/51719/3326","PAK2/IRAK1/RIPK3/CSK/MALT1/TLR9/HBEGF/PDCD10/CAB39/HSP90AB1",10,397,1,13,"MHCregulators","neg",2.41943851608271,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","POSITIVE REGULATION OF PROTEIN 
SERINE THREONINE KINASE ACTIVITY",14.5761589504706,0.000742261888270128,0.0239430333826179,"6/89","210/17332","3654/1445/54106/11235/51719/3326","IRAK1/CSK/TLR9/PDCD10/CAB39/HSP90AB1",6,210,1,13,"MHCregulators","neg",1.62082082895558,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION","POSITIVE REGULATION OF TYPE 
I INTERFERON PRODUCTION",9.30457154531148,0.00022303196502098,0.0112631142335595,"4/89","58/17332","3654/29072/54106/4615","IRAK1/SETD2/TLR9/MYD88",4,58,1,13,"MHCregulators","neg",1.94834151113195,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_PROTEIN_AUTOPHOSPHORYLATION","PROTEIN AUTOPHOSPHORYLATION",14.9628907133454,0.00103733993248753,0.0308150979944826,"6/89","224/17332","5062/3654/23049/11035/1445/5753","PAK2/IRAK1/SMG1/RIPK3/CSK/PTK6",6,224,1,13,"MHCregulators","neg",1.51123644683983,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","REGULATION OF ANTIGEN RECEPTOR 
MEDIATED SIGNALING PATHWAY",12.9214206207729,0.000367219301737552,0.0149325474178858,"4/89","66/17332","5579/84433/10892/8517","PRKCB/CARD11/MALT1/IKBKG",4,66,1,13,"MHCregulators","neg",1.82586609748875,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY","REGULATION OF T CELL 
RECEPTOR SIGNALING PATHWAY",10.4326102236788,0.00148872817623066,0.0390549469608562,"3/89","44/17332","84433/10892/8517","CARD11/MALT1/IKBKG",3,44,1,13,"MHCregulators","neg",1.40832394765791,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_RESPONSE_TO_TYPE_I_INTERFERON","RESPONSE TO TYPE I 
INTERFERON",9.62195690079716,0.000326272071570208,0.0141261779830278,"4/89","64/17332","3654/29072/4615/3326","IRAK1/SETD2/MYD88/HSP90AB1",4,64,1,13,"MHCregulators","neg",1.84997532614942,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY","TOLL LIKE RECEPTOR 9 
SIGNALING PATHWAY",8.97376661317175,0.000119501305706965,0.00804642125093567,"3/89","19/17332","81622/3654/54106","UNC93B1/IRAK1/TLR9",3,19,1,13,"MHCregulators","neg",2.09439723473171,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_TYPE_I_INTERFERON_PRODUCTION","TYPE I INTERFERON PRODUCTION",10.7234301281514,0.000148690548309082,0.00938609086201081,"5/89","98/17332","5966/3654/29072/54106/4615","REL/IRAK1/SETD2/TLR9/MYD88",5,98,1,13,"MHCregulators","neg",2.02751524591738,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","GOBP_T_CELL_RECEPTOR_SIGNALING_PATHWAY","T CELL RECEPTOR SIGNALING 
PATHWAY",14.6755400765535,4.8595469479141e-05,0.00426794992816803,"6/89","127/17332","1445/3551/84433/10892/8517/10616","CSK/IKBKB/CARD11/MALT1/IKBKG/RBCK1",6,127,1,13,"MHCregulators","neg",2.36978068438531,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04150","mTOR signaling pathway",13.661201477377,0.00121679205425076,0.0332151344538722,"5/89","155/17332","5579/96459/3551/9470/51719","PRKCB/FNIP1/IKBKB/EIF4E2/CAB39",5,155,1,13,"MHCregulators","neg",1.47866398520778,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04620","Toll-like receptor signaling pathway",11.8442746034027,0.000196552899340374,0.0107307258558799,"5/89","104/17332","3654/3551/54106/8517/4615","IRAK1/IKBKB/TLR9/IKBKG/MYD88",5,104,1,13,"MHCregulators","neg",1.9693709001644,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04621","NOD-like receptor signaling pathway",13.4264633876976,0.000369617510343707,0.0149325474178858,"6/89","184/17332","11035/3551/8517/4615/10616/3326","RIPK3/IKBKB/IKBKG/MYD88/RBCK1/HSP90AB1",6,184,1,13,"MHCregulators","neg",1.82586609748875,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04660","T cell receptor signaling 
pathway",14.3027046283246,0.000196552899340374,0.0107307258558799,"5/89","104/17332","5062/3551/84433/10892/8517","PAK2/IKBKB/CARD11/MALT1/IKBKG",5,104,1,13,"MHCregulators","neg",1.9693709001644,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa04662","B cell receptor signaling 
pathway",14.3247674618816,6.37135996511324e-05,0.00495005658828029,"5/89","82/17332","5579/3551/84433/10892/8517","PRKCB/IKBKB/CARD11/MALT1/IKBKG",5,82,1,13,"MHCregulators","neg",2.3053898362508,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05120","Epithelial cell signaling in 
Helicobacter pylori infection",12.2482833847446,0.000459939602643633,0.0172051480988914,"4/89","70/17332","1445/3551/1839/8517","CSK/IKBKB/HBEGF/IKBKG",4,70,1,13,"MHCregulators","neg",1.76434158469638,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05130","Pathogenic Escherichia coli infection",15.5452037711381,7.76833397061829e-06,0.00120707958620377,"8/89","197/17332","5062/3654/3551/9076/8517/10094/4615/10382","PAK2/IRAK1/IKBKB/CLDN1/IKBKG/ARPC3/MYD88/TUBB4A",8,197,1,13,"MHCregulators","neg",2.91826409468338,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05131","Shigellosis",12.0762963150621,0.00170882407498588,0.0426151189070552,"6/89","247/17332","3551/10892/8517/10094/4615/10616","IKBKB/MALT1/IKBKG/ARPC3/MYD88/RBCK1",6,247,1,13,"MHCregulators","neg",1.37043629542728,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05135","Yersinia infection",10.7526371173364,0.000699378408452973,0.0231597440176231,"5/89","137/17332","3654/3551/8517/10094/4615","IRAK1/IKBKB/IKBKG/ARPC3/MYD88",5,137,1,13,"MHCregulators","neg",1.63526624513234,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05142","Chagas disease",11.8442746034027,0.00017945743146255,0.010661882692775,"5/89","102/17332","3654/3551/54106/8517/4615","IRAK1/IKBKB/TLR9/IKBKG/MYD88",5,102,1,13,"MHCregulators","neg",1.97216610010413,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05143","African trypanosomiasis",10.379006551658,3.7691212631044e-05,0.00380681247573544,"4/89","37/17332","5579/54106/7064/4615","PRKCB/TLR9/THOP1/MYD88",4,37,1,13,"MHCregulators","neg",2.41943851608271,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05152","Tuberculosis",14.3434557240407,0.000328678398615004,0.0141261779830278,"6/89","180/17332","1054/3654/1385/10892/54106/4615","CEBPG/IRAK1/CREB1/MALT1/TLR9/MYD88",6,180,1,13,"MHCregulators","neg",1.84997532614942,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05161","Hepatitis B",14.8100342393212,0.000186232376770038,0.0107307258558799,"6/89","162/17332","5579/3654/3551/1385/8517/4615","PRKCB/IRAK1/IKBKB/CREB1/IKBKG/MYD88",6,162,1,13,"MHCregulators","neg",1.9693709001644,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05162","Measles",11.8442746034027,0.000746738169853926,0.0239430333826179,"5/89","139/17332","3654/3551/54106/8517/4615","IRAK1/IKBKB/TLR9/IKBKG/MYD88",5,139,1,13,"MHCregulators","neg",1.62082082895558,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05170","Human immunodeficiency virus 1 
infection",15.6406168865082,0.000109382387493257,0.00761904905987511,"7/89","212/17332","5062/5579/3654/3551/9616/8517/4615","PAK2/PRKCB/IRAK1/IKBKB/RNF7/IKBKG/MYD88",7,212,1,13,"MHCregulators","neg",2.11809922994918,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
"MHCregulators_2021_Immunity_Dersh_TMD8neg100","2021_Immunity_Dersh_TMD8","KEGG_hsa05171","Coronavirus disease",14.4946517763024,0.00124230583349781,0.0334594371155409,"6/89","232/17332","5579/3654/3551/1839/8517/4615","PRKCB/IRAK1/IKBKB/HBEGF/IKBKG/MYD88",6,232,1,13,"MHCregulators","neg",1.47548136940084,"2021_Immunity_Dersh_TMD8","2021_Immunity_Dersh_TMD8","B cell lymphoma"
